reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
9d9a01fa-d678-4dbf-a5e4-d8d1d9a0ef26,nadifa syechan,https://play-lh.googleusercontent.com/a-/AD5-WCk--9WRUNWzmGQDK1rZ_1xI5GmCEsr7Z8Gnl1hrHQ,"Seru pembelajarannya, materinya juga lebih mudah dipahami karena penjelasannya simple.",5,0,4.5.7,2022-01-26 08:31:11,"Hai kak Nadifa, terima kasih buat masukannya. Selamat belajar!",2022-06-08 07:25:43
cd7737e7-1614-4723-8a3c-373c64fd095b,Brembi S,https://play-lh.googleusercontent.com/a-/AD5-WCkPwo6FtVP2OS7tL4EpzExOOVwjeaP6ynVxVc3mbQ,"nice,tp hrus ada improvmnt: login dgn Google account nyangkut stlah verif,dan knp login dgn Google hrus verify account lg lewat email? serta terlalu banyak meminta data di menu profile.. kemudian muncul in-app dapet diskon tp tidak jelas tncnya dan tidak ada di menu kupon.",4,0,4.5.6,2022-01-25 02:18:06,"Hai Kak, terima kasih buat masukannya. Sukses dan sehat selalu ya!
",2022-06-08 06:05:31
c92672a2-204d-41d2-83bf-6a173856632c,Wildah Afani Harahap,https://play-lh.googleusercontent.com/a-/AD5-WCmAZMFH6xmONkJE0IJ0X5ZjVgoJgON92yh9wIvkUQ,"great app to learn and improve skills. also, this app it's easy to use!!!",5,11,4.5.6,2022-01-23 10:57:43,"Hai kak Wildah, terima kasih buat masukannya. Selamat belajar!",2022-06-08 07:25:56
fd59c2c0-0945-44dc-a355-65eb0363a081,Muhammad Ardana,https://play-lh.googleusercontent.com/a-/AD5-WCkjxPUfP-vJtiZ8DJEMsGm5bdwK1lwWBAwurVewsMM,Easy to learn,5,0,4.5.5,2022-01-21 02:00:00,"Hai kak Ardana, terima kasih buat masukannya. Selamat belajar!",2022-06-08 07:26:46
4d223bac-7dbd-404d-a069-a70c7257c8a5,Ivenz da Costa,https://play-lh.googleusercontent.com/a/AEdFTp4cwzkScGLHtK2fETidtMjbZQ21hvEHSXS2ao4h=mo,Ok,5,0,,2022-01-20 12:29:54,"Hai kak, terima kasih buat masukannya. Selamat belajar!",2022-06-08 07:27:17
9fef1793-80bc-43a0-850a-341fb5cf04d7,Rizki Perdana,https://play-lh.googleusercontent.com/a/AEdFTp5_X_qBVC5oHQtXoffP1LBGW3M0Fc9DYSBBKcwINxI=mo,"It's not the apps, this was experience",5,0,,2022-01-06 14:23:45,"Hai kak, terima kasih buat masukannya. Selamat belajar!",2022-06-08 07:28:13
e63d33e0-4c6f-490d-9a1b-082ab4835638,Adam Azano Satrio,https://play-lh.googleusercontent.com/a-/AD5-WCmhOoNTzWZ-fU8l14evY8T4W6BVHIWgasXRHCst1A,"Menarik, dan nyaman untuk belajar",4,0,4.5.0,2021-11-25 16:19:19,"Hai Kak, terima kasih buat masukannya. Sukses dan sehat selalu ya!
",2022-06-08 06:06:12
dacd3005-2c6b-41b6-bd02-c309712e37a0,Titan M. Al-Khan,https://play-lh.googleusercontent.com/a-/AD5-WCk-5z7OBJvegRWeefWVAi4OAWHH8IvCQ-PrGIv-kg,"Setiap kali saya buka app, lalu buka materi, loadingnya sangat lama. Itu jadi barrier saya untuk baca materi di Binar, sering membuat saya batal membaca materi yg disediakan. Hopefully, this issue can be resolved asap.",2,1,4.4.0,2021-11-09 04:55:22,"Hai Kak, terima kasih untuk feedbacknya. Performa Aplikasi Binar sudah kami tingkatkan, silakan dicoba lagi yaa. Kami akan sangat senang kalau kamu dapat melakukan rate ulang untuk review di sini. Selamat belajar! 😁",2022-06-08 06:23:36
e458a413-caff-49d8-b8a4-e6aa7efa5d74,Asadul Haq M Shani,https://play-lh.googleusercontent.com/a-/AD5-WCnE1kGbBuFPF3wN3x7X7iSmEaIE6sY4efYcXOqClg,"Di level silver course FSW, ketika klik gambar makan gambar akan menjadi fullscreen. Saat gambar diclose maka akan loading cukup lama untuk kembali ke halaman sebelumnya.",3,0,4.4.0,2021-11-08 12:53:49,"Hai Kak, terima kasih buat masukannya. Sukses dan sehat selalu ya!",2022-06-08 06:33:20
c7081b5b-f997-4790-9b76-65e8bfa3bfbd,Erlangga Bayu,https://play-lh.googleusercontent.com/a-/AD5-WClbD_oPvkTLgXqA_yhtpRXuV-vho6mzxOewY8yBjJU,Top lah ini. Ga ada komen lain.,5,0,4.4.0,2021-11-03 07:36:49,"Hai Kak Bayu, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar kamu bersama Binar Academy selalu menyenangkan ya! 😁",2022-06-09 06:05:15
81f6a95a-37fc-470d-87c7-d7c80ed3bb32,sunan kusuma,https://play-lh.googleusercontent.com/a/AEdFTp5YWD2sPrw_R6sgfe5R0WPOAVhxL06lAgV3Cpkg=mo,Bagus,5,0,4.3.2,2021-11-03 02:32:55,"Hai Kak Sunan, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar kamu bersama Binar Academy selalu menyenangkan ya! 😁",2022-06-09 06:05:38
e9b29fc9-5d06-47e9-9803-994c4fc54102,Salma Fadilla,https://play-lh.googleusercontent.com/a-/AD5-WCkGsmQ7QzU8aZTSIaQ2ne_DdqH8Fp9SJuQXfJZ4IQ,Oke google,5,1,,2021-10-20 05:54:21,"Hai Kak Salma, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar kamu bersama Binar Academy selalu menyenangkan ya! 😁",2022-06-09 06:11:25
2fc65cb7-1176-4fb8-8947-b0f38b2572b2,merychan merychan,https://play-lh.googleusercontent.com/a/AEdFTp6xymN8DuICmi_Ad2O3yjqG0wM7xufXbvP2KDq6=mo,- Typo di introduction bahasa pemrograman page 10 dan 13 - typo di pm101 page 50,3,0,4.2.1,2021-10-16 13:25:02,"Hai Kak, terima kasih untuk feedbacknya. Performa Aplikasi Binar sudah kami tingkatkan, silakan dicoba lagi yaa. Kami akan sangat senang kalau kamu dapat melakukan rate ulang untuk review di sini. Selamat belajar! 😁",2022-06-08 06:33:50
2781591b-033b-4d25-91f1-dd537a240798,Fawaiz Rozaldi,https://play-lh.googleusercontent.com/a-/AD5-WCk-SHODBw5VcBbnJ2zl9idk5Iy4EBcIj62H8wsx0w,"Beres chapter 1 android, ga bs ke chapter 2, krn materi struktur data ngulang2 terus biarpun sudah dilanjutkan, tp ga tuntas2.",2,0,3.2.0,2021-10-09 13:20:37,"Hai Kak, terima kasih untuk feedbacknya. Performa Aplikasi Binar sudah kami tingkatkan, silakan dicoba lagi yaa. Kami akan sangat senang kalau kamu dapat melakukan rate ulang untuk review di sini. Selamat belajar! 😁",2022-06-08 06:23:50
75c133e9-80b9-4ce0-a96c-c9210030c845,Mr Iman Cangga,https://play-lh.googleusercontent.com/a-/AD5-WCmBnPi5Je3wBdx8_4v3euHmKGiiyPaGc4n_SxpQyw,"For applications and learning materials are very good, helpful and easy to understand. But for material that is accompanied by images a lot of text that is not right because the appearance of text is too small. Maybe you can add the Zoom in feature to the image to make it easy to read the text on the image. Thanks",4,44,4.2.0,2021-10-03 06:33:12,"Hai Kak, terima kasih buat masukannya. Sukses dan sehat selalu ya!
",2022-06-08 06:07:03
1edf6989-7068-41f7-b1a6-6e62c0ac622e,Didin Zein,https://play-lh.googleusercontent.com/a-/AD5-WCmEgudTabI8v_6vg0NojTlAxEN3rBqZ96XFGJ_OFA,App nya sangat bagus dan mudah dipahami,5,0,4.1.2,2021-10-02 12:06:41,"Hai Kak Didin, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar kamu bersama Binar Academy selalu menyenangkan ya! 😁",2022-06-09 06:13:12
4d26a9ee-945c-46c4-ae30-379b29506f4a,Arief Hariadi,https://play-lh.googleusercontent.com/a-/AD5-WCnUZjYfSubCNVhEDDckYnyaJTTo0d_ITdqSw92KrQ,"Saat pertama install bs, namun saat upgrade.. Kok susah ya.. Hingga install ulang..",4,0,,2021-09-27 07:48:42,"Hai Kak, terima kasih buat masukannya. Sukses dan sehat selalu ya!
",2022-06-08 06:07:14
3b11748b-903b-4750-9f04-c35323cbb1c1,Ramiz Azhar,https://play-lh.googleusercontent.com/a-/AD5-WCkAf8SNxoxazs5T6ICq-fYKACGz6vyAlVS1FUY5vw,"Kalau ukuran text nya bisa sedikit lebih besar, mungkin bacanya jadi lebih nyaman...",3,0,4.1.1,2021-09-22 02:25:18,"Hai Kak, terima kasih buat masukannya. Sukses dan sehat selalu ya!",2022-06-08 06:34:43
5e6ed607-e2b0-42d6-9702-de61d9e9ce86,Carless Jonatan,https://play-lh.googleusercontent.com/a/AEdFTp4z94ZkZwjdkKnFvJsLNpk2VUO4NyxRMmwSxsM_=mo,"Binar is very good, Recommended this app",5,0,4.1.1,2021-09-20 03:50:28,"Dear Carless, we are happy to know that you found our app useful. Please help us by spreading the word amongst your friends. If you have any feedback or suggestions, please write to us at 0811-993-002. We would love to hear from you! 😊",2022-06-09 06:20:25
aedf02ac-1962-48c3-90fa-4ac0c1440cc4,Nizzah Khusnunnisa,https://play-lh.googleusercontent.com/a-/AD5-WCn1Xi_5eqd_rp9eqk2qlZaoz2fzXe_w-kkw6Q64,"Great app for IT newbies, easy to use.",5,0,4.1.0,2021-09-16 08:18:41,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at 0811-993-002!
Have a wonderful day! 😁",2022-06-09 06:23:46
2bb970d0-88f8-4e0c-b423-7e2fca8bdd3a,BananaPeel,https://play-lh.googleusercontent.com/a/AEdFTp5WU6vfk2lg_JgNNY0YbaZUD9zaqR5WE1DSlLxc=mo,"Satisfying. If the next slide is a quiz, and the slide before have picture. When you tap the picture to zoom and tap the back button, the quiz on the next slide will reveal its answer.",4,7,4.1.0,2021-09-14 05:40:05,"Hai Kak, terima kasih buat masukannya. Sukses dan sehat selalu ya!
",2022-06-08 06:07:35
316895b8-5845-431e-a70b-2e6cd378a063,Rania Hermanto,https://play-lh.googleusercontent.com/a-/AD5-WCnQYFS2yC8a-y86L0g9bGjH9Y4My3BWbLRS8gJH,Overall it's a good app but i think the UI can still be improved!,5,2,4.1.0,2021-09-12 06:49:48,"Dear Rania, thank you for your suggestions. We will try and incorporate them upcoming versions. 😊",2022-06-09 07:34:30
93ffd359-0ce6-4d8d-8c96-52d1acd60f6d,Muhammad Raiyan,https://play-lh.googleusercontent.com/a-/AD5-WCn53RX2vg54ZnoAgnAMfSZz8UeeS27cMWuLzJ7_IQ,aku suka pake binar,5,0,4.1.0,2021-09-11 16:46:31,"Hai Kak Raiyan, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar kamu bersama Binar Academy selalu menyenangkan ya! 😊",2022-06-09 07:35:08
fbefb5ce-ddaa-4ed9-8144-6ba7119c1406,Annisa Rahmadani,https://play-lh.googleusercontent.com/a/AEdFTp4fzM9QiucACZxAeEQWzqVIoL1wbW8c4Y9DIpWY5A=mo,"This app is really great! Its main features are the free bootcamp courses & insight for webinars! It has amazing functions and easy to use, but there are some minor errors here and there, though they don't hinder the larger functions of the application. It's a good bargain, at least you may try to join one of the insights! I'm looking forward for one as well as the upcoming bootcamp batch.",4,36,4.1.0,2021-09-11 13:28:37,"Hai Kak, terima kasih buat masukannya. Sukses dan sehat selalu ya!
",2022-06-08 06:07:51
31e8ea42-6998-4d31-87cd-ca40f6879a4b,Muhammad Ribhan Hadiyan,https://play-lh.googleusercontent.com/a-/AD5-WCnDPvfIHqbIh_s2RpiS15SmI8R53K-E4B4vRX8ivfs,Aplikasinya berguna banget,5,0,4.1.0,2021-09-11 13:11:02,"Hai Kak Ribhan, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar kamu bersama Binar Academy selalu menyenangkan ya! 😊",2022-06-09 07:36:05
b0a8b8d6-41b4-4bfd-ba16-fbe75ab7cec8,Annasha Khairani Taufiq,https://play-lh.googleusercontent.com/a-/AD5-WCk9Cd7MKeoy2HstF2Qj70EihERyldmqwV6yMVoP3w8,app-nya useful bangett,5,0,4.1.0,2021-09-11 11:56:23,"Hai Kak Annasha, senang sekali mengetahui aplikasi Binar berguna buat kamu. Terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy ya. Semoga kegiatan belajar kamu bersama Binar Academy selalu menyenangkan! 😊",2022-06-09 07:38:17
2e178eeb-38c9-4b1d-9670-aea13bcb66f5,Nisrina Salsabila Maraya,https://play-lh.googleusercontent.com/a-/AD5-WCmdNXRGOqQBrvM2kWB4N_VTiXfJSKLUFhsuoC10pQ,"Sukaa banget sama aplikasinya, sangat bermanfaat",5,0,4.1.0,2021-09-11 06:11:18,"Hai Kak Nisrina, senang sekali mengetahui aplikasi Binar Academy bermanfaat buat kamu. Terima kasih ya sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar kamu bersama Binar Academy selalu menyenangkan! 😊",2022-06-09 07:52:21
8bd5715f-6771-4a39-9c67-49055b15e498,Fathimah Syifa,https://play-lh.googleusercontent.com/a-/AD5-WCnskz2Yfe8tmXEnizwhtEJ44LhXEIyjKtFxefeaDVc,Aplikasinya membantu banget buat siapapun yang pengen belajar autodidak topik-topik tertentu!,5,0,4.1.0,2021-09-11 04:51:45,"Hai Kak Fathimah, senang sekali mengetahui aplikasi Binar Academy bermanfaat buat kamu. Terima kasih ya sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar kamu bersama Binar Academy selalu menyenangkan! 😊",2022-06-09 07:52:43
8a01df18-7d73-4430-a6aa-f9cc7290e489,Beni Mei Nata,https://play-lh.googleusercontent.com/a-/AD5-WClNoJhPd-nwjixR0wQ0oGLDwfjI3wTlnQ5So_Al9g,"Sebagai pengguna awam, experience setelah menggunakan aplikasi ini cukup nyaman. Interface yang nyaman di mata, penggunaan bahasa yang useful hingga menu yang sangat mudah dipahami. Sangat cocok untuk kamu yang baru belajar!",5,0,,2021-09-10 15:44:55,"Hai Kak Beni, senang sekali mengetahui aplikasi Binar Academy bermanfaat buat kamu. Terima kasih ya sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar kamu bersama Binar Academy selalu menyenangkan! 😊",2022-06-09 07:53:29
75613ce4-b6da-4e57-a468-0215272389c9,Asakura Keren,https://play-lh.googleusercontent.com/a/AEdFTp4lWqeH4dD6Uc_gM_mEG_WQvgXGCmWer9fAqnE=mo,Broken app,1,1,,2021-09-10 14:25:58,"Hai Kak, Thank you for your feedback and we are deeply sorry for the inconvenience. Can you please share the problem with us in more detail so that we can improve our app. Please contact us through Whatsapp at 0812-2534-0414.",2022-06-02 07:26:24
a326098e-38c9-4861-8427-019a0d649b8b,Muhammad Mudzaky Mahfudianto,https://play-lh.googleusercontent.com/a-/AD5-WCl6VQkK_Wx36zydzGlVv2jmOvhDcZNE-8uQMbHE6g,Keren banget aplikasinya gampang dipake,5,0,4.1.0,2021-09-10 12:51:19,"Hai Kak Muhammad Mudzaky Mahfudianto, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Muhammad Mudzaky Mahfudianto bersama Binar Academy selalu menyenangkan!",2022-06-17 10:43:21
705eb94e-4c89-4e7e-a2f2-f13b1302b54c,Adisty Pratiwi,https://play-lh.googleusercontent.com/a-/AD5-WClQ6I_AuXNEgIzYhUexCacOg94-AS7S4JOazVG9xgM,Bagusss,5,0,4.1.0,2021-09-10 12:08:56,"Hai Kak Adisty Pratiwi, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Adisty Pratiwi bersama Binar Academy selalu menyenangkan!",2022-06-17 10:43:39
a361189b-35a4-4633-9c97-ac1f9db4c938,Putri Winata,https://play-lh.googleusercontent.com/a-/AD5-WClSBs0V_wF6q-PCIeH5XwGH2j3VwlRQIjXWF-LfKw,Aplikasi ini sangat berguna sekalia krn di jaman serba apa2 digital begini kita jd makin bisa belajar lbh pintar lg.Jadi meskipun dirumah aja tetep bisa dpt ilmu yg bisa dipakai utk kedpnnya.recomended lah!!,5,0,4.1.0,2021-09-10 09:25:11,"Hai Kak Putri Winata, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Putri Winata bersama Binar Academy selalu menyenangkan!",2022-06-17 10:43:54
43623167-dd0e-4684-a507-8356eae5b958,Azka,https://play-lh.googleusercontent.com/a-/AD5-WCmVBbOk9UCm6vKKpAa1nKNcoqEYOhUhggeMvi8g,Aplikasinya bermanfaat banget ❤️,5,0,4.1.0,2021-09-10 08:52:49,"Hai Kak Azka, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Azka bersama Binar Academy selalu menyenangkan!",2022-06-17 10:44:12
c4f8f0c8-07b0-45ed-9397-47c8e7f073b3,Aurillya Queency,https://play-lh.googleusercontent.com/a/AEdFTp5rWZUf8y7K_KzAOinqkoVottv-doMI4qMis0yT=mo,Aplikasi ini sangat bermanfaat dan mudah untuk digunakan,5,0,4.1.0,2021-09-10 08:11:10,"Hai Kak Aurillya Queency, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Aurillya Queency bersama Binar Academy selalu menyenangkan!",2022-06-17 10:44:29
57556e3c-6222-437a-adcc-7fc4b4bad0ca,Mia Amaliah,https://play-lh.googleusercontent.com/a/AEdFTp7BrNYBJXrIwIc2J7GJOFQ_Ss3A7j-3UYwQAHxv=mo,Woahhh keren banget app nya👍👍👍,5,0,4.1.0,2021-09-10 07:46:55,"Hai Kak Mia Amaliah, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Mia Amaliah bersama Binar Academy selalu menyenangkan!",2022-06-17 10:44:41
50d56c2f-7afa-48bf-8461-9d1f9d381ef4,Elizabeth Irene Bagariang,https://play-lh.googleusercontent.com/a-/AD5-WCkN5s6xPSkCV3MohHlTBFgp3ZtAKWczhcqXnsCoezE,keren,5,0,4.1.0,2021-09-10 05:52:05,"Hai Kak Elizabeth Irene Bagariang, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Elizabeth Irene Bagariang bersama Binar Academy selalu menyenangkan!",2022-06-17 10:46:19
ad5000e2-18bb-4c56-967a-d79186bad1b1,Albert Raja Harungguan,https://play-lh.googleusercontent.com/a-/AD5-WClrsvrKRH-2QVPUGXWEwgLOFAlli5H0hM6KW0Aj_A,nice app,5,0,4.1.0,2021-09-10 05:41:39,"Hai Kak Albert Raja Harungguan, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Albert Raja Harungguan bersama Binar Academy selalu menyenangkan!",2022-06-17 10:47:15
cd5ab512-2717-4869-8683-0a88b34c6805,Daisy Athifa,https://play-lh.googleusercontent.com/a-/AD5-WCn8NYwr_q36HqU8sj8HyUOArZmAf80T1Bo9SH1n-Q,Great app to learn,5,0,4.1.0,2021-09-10 04:42:08,"Hai Kak Daisy Athifa, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Daisy Athifa bersama Binar Academy selalu menyenangkan!",2022-06-17 10:48:01
3b42f079-d9cd-4300-90f6-ebcfdd5f8628,Rahel Vanesa Sianturi,https://play-lh.googleusercontent.com/a/AEdFTp6yMgZP9fYzVMY6n6OvbnRscFWgsDK8HZ3iUU8k=mo,This a good app for beginner learn about UI/UX,5,0,4.1.0,2021-09-10 04:16:36,"Hai Kak Rahel Vanesa Sianturi , terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Rahel Vanesa Sianturi bersama Binar Academy selalu menyenangkan!",2022-06-17 10:48:19
2ee89809-5c90-4861-94fe-aba356d25a86,Carens Febrian,https://play-lh.googleusercontent.com/a-/AD5-WCl9Ujo1qra15e-Hqbgx4J0pPe014E9CXtS2utHQPQ,Bagus,5,0,4.1.0,2021-09-10 04:12:54,"Hai Kak Carens Febrian, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Carens Febrian bersama Binar Academy selalu menyenangkan!",2022-06-17 10:49:35
9a99e5c3-30a2-4b6e-b98c-3a4c193c63f9,Emmanuel Parulian Sirait,https://play-lh.googleusercontent.com/a-/AD5-WCkLSpAWGlZ9U3ERrbdSzFVPROG0rSMk6RsOfOR0uw,"Seru bgt belajar di Binar Academy, ada kelas pemula gratis yg bisa diambil. Jadi makin yakin deh buat belajar trus disini!",5,0,4.0.9,2021-09-10 02:08:31,"Hai Kak Emmanuel Parulian Sirait, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Emmanuel Parulian Sirait bersama Binar Academy selalu menyenangkan!",2022-06-17 10:49:59
bc85b2d3-dc4f-4b24-8bfb-bf86d02c6af9,gegeb xx,https://play-lh.googleusercontent.com/a-/AD5-WCkkgRfEkg1gWc7Pd84UptnvMYKV3af1w_a9NZnkig,Easy to use ❤❤,5,0,,2021-09-09 11:41:07,"Hai Kak gegeb xx, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak gegeb xx bersama Binar Academy selalu menyenangkan!",2022-06-17 10:52:00
f125ae31-87ef-4b3c-8341-ff760cdfdc9d,PUTRI NISA PRATIWI,https://play-lh.googleusercontent.com/a/AEdFTp6JgHM9o4znNfGGMCQYh3vYLcMrRh-krYIXZtxB=mo,"bagus app nya, bermanfaat dan sangat membantu",5,0,4.0.9,2021-09-09 10:44:08,"Hai Kak PUTRI NISA PRATIWI , terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak PUTRI NISA PRATIWI bersama Binar Academy selalu menyenangkan!",2022-06-17 10:52:11
0c94de22-7072-46eb-8f03-69f5a0309e8f,Sherina Anugerah Putri,https://play-lh.googleusercontent.com/a/AEdFTp5ELeEZifdJ_mDZrzgBQW9dhahwrM5Ju6ddnTe0W70=mo,"Great app to learn and improve skills. it's easy to use!! Thank you, Binar Academy",5,0,,2021-09-09 09:35:06,"Hai Kak Sherina Anugerah Putri , terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Sherina Anugerah Putri bersama Binar Academy selalu menyenangkan!",2022-06-17 10:52:35
4447a476-cb86-4dc7-b0ce-ceee225f08b1,Anne Worung,https://play-lh.googleusercontent.com/a-/AD5-WCl35gxjgNKtwiTofG9M2CfslnZwtVYD4YMwH0aJsA,"Very innovative and helpful app! If I could rate it more than 5, I would.",5,1,4.0.9,2021-09-09 07:23:49,"Hai Kak Anne Worung, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Anne Worung bersama Binar Academy selalu menyenangkan!",2022-06-17 10:53:16
f38bef41-0a2a-439f-aade-d435da99778c,Jsslynn,https://play-lh.googleusercontent.com/a/AEdFTp4KwhQILUrE3qUbj_HJUAlE4oma3VAM08p8TegF=mo,"Aplikasi termantap!! Bisa nambah ilmu belajar skills yang dibutuhkan dalam era digital sekarang, mulai dari UI/UX, product management sampai digital marketing. Keren banget!",5,0,4.0.9,2021-09-09 06:27:21,"Hai Kak Jsslynn, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Jsslynn bersama Binar Academy selalu menyenangkan!",2022-06-17 10:53:39
8963594e-f7f4-46fd-9952-a4a142a72817,Skyion 's,https://play-lh.googleusercontent.com/a-/AD5-WCmLoAeubiTK7rxkpSpDquBc41aaINtAsp4F549B,Very nice application that make us helpful for study,5,0,4.0.9,2021-09-09 04:51:58,Thank you very much. Keep using our app :),2022-06-17 10:54:42
93d9f0e2-932e-4ab0-92f4-b668c4b798dc,Giras,https://play-lh.googleusercontent.com/a-/AD5-WCnodySl6TT2yBrD-Kehx5jbTjhIQSb37uR-sYI5GQ,Bermanfaat,5,0,4.0.9,2021-09-09 03:18:01,"Hai Kak Giras , terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Giras bersama Binar Academy selalu menyenangkan!",2022-06-17 10:57:40
a323792b-b7c1-4843-b80d-d1ea376b77b5,Kirana Fara,https://play-lh.googleusercontent.com/a-/AD5-WClKqQCr8F1RQylmn4x6bU5lHK3o7QG8oSZ9xe9ABg,aplikasinya sangat bermanfaat👍🏻👍🏻,5,0,4.0.9,2021-09-09 03:03:36,"Hai Kak Kirana Fara , terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Kirana Fara bersama Binar Academy selalu menyenangkan!",2022-06-17 10:57:49
92743aae-7561-4a64-9ea0-7c75b54ca678,Sarah Sutisna,https://play-lh.googleusercontent.com/a-/AD5-WCkFrSYOSUkPm8fu5yLaulnuw6VmexzhFcSHZIb7Pw,"Kerenn banget aplikasi, sangat bermanfaat",5,0,4.0.9,2021-09-09 02:53:56,"Hai Kak Sarah Sutisna , terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Sarah Sutisna bersama Binar Academy selalu menyenangkan!",2022-06-17 10:58:05
57f4c848-e7fd-46a3-89ce-60ef909461f1,Shanty Isnani,https://play-lh.googleusercontent.com/a/AEdFTp6LIaQk9AVgtYlecYHR9MSs_ddCfQQ9GUnAPS-TCg=mo,Must try app👌👌especially for those who wants to learn IT/IS,5,1,4.0.9,2021-09-09 01:48:31,"Dear User, we are happy to know that you found our app useful. Please help us by spreading the word amongst your friends. If you have any feedback or suggestions, please write to us at +62 811-993-002. We would love to hear from you!",2022-06-17 10:59:37
9ee5da53-8db5-459d-8285-d3393257040c,Cheese Cake,https://play-lh.googleusercontent.com/a-/AD5-WCnMkU3v4KCc11RP5bQmhzcOx6MVglnudbGaiQMP,Nice App!! UI UX dari Binar academy keren banget dan mempermudah saya dalam mencari berbagai course programming yang disediakan. Cocok banget buat memperdalam skill.,5,0,4.0.9,2021-09-08 23:22:33,"Hai Kak Cheese Cake, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Cheese Cake bersama Binar Academy selalu menyenangkan!
",2022-06-17 11:01:38
9f4a2659-2fcf-4319-a379-d85db8cda42d,Maulana Hanif Al-Faqih R.,https://play-lh.googleusercontent.com/a-/AD5-WCkmrOD0bcfxVT9u17cDiNilDLLLkJr_7rgC2fmOFg,"Kemudahan akses materi melalui aplikasi mobile dan adanya fitur upgrade materi membuat setiap orang bisa akses materi terlebih dahulu untuk melihat minat mereka dari bidang yang dipilih, ditambah ada Binar Insight bakal jadi sumber ilmu juga untuk belajar langsung dari ahlinya. Kehadiran Binar membuka peluang semua orang untuk bisa belajar dengan kualitas materi standar industri dan metode belajar yang diakui dunia",5,0,4.0.9,2021-09-08 14:37:21,"Hai Kak Maulana Hanif Al-Faqih R., terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Maulana Hanif Al-Faqih R. bersama Binar Academy selalu menyenangkan!
",2022-06-17 11:01:53
